,Link,Date,Headline,Content
791,https://www.investing.com/news/economy/rally-of-hope-why-the-sp-soared-back-past-3000-2183102,2020-05-26,"'Rally of hope': Why the S&P soared back past 3,000 By Reuters","By David Randall
NEW YORK (Reuters) - Unthinkable just two months ago as the world economy shut down in response to the coronavirus pandemic, the U.S. stock benchmark S&P 500 index broke through the psychologically-important 3,000 level on Tuesday, capping a 37% stock rally since its March low. 
But the market may be priced for an economic recovery that the data so far does not support, and some participants say the rally has gone too far, too fast.
It has been fueled by extraordinary interventions by the Federal Reserve and other central banks, a $2 trillion stimulus passed by Congress, and hopes that the rapid development of a vaccine will mean that the worst of the damage from the global economic freeze has passed. 
""People have been locked up and when they see sparkles of hope like vaccines, that drives optimism probably ahead of where it should be and clearly ahead of the economy,"" said Richard Steinberg, chief market strategist at the Colony Group. 
Analysts cautioned that they do not expect the market to continue its rapid path upward. 
""I think we re going to give back a little bit soon as more political headlines emerge and people start thinking about problems with China, problems in Europe, problems everywhere the investor looks,"" said George Gero, managing director at RBC Wealth Management. 
 Deutsche Bank  (DE:DBKGn) Chief Executive Christian Sewing said on Tuesday that markets were too optimistic.
""In my personal view, the underlying assumption for this recovery are a bit too optimistic,"" he said. ""Second- and third- order effects have not been fully priced in at this stage.""
The market spike has come against a devastating economic backdrop. The U.S. economy lost 20.5 million jobs in April, the most since the Great Depression. [nL1N2CP2KQ]
“It is pretty extraordinary,"" said Michael Purves, chief executive of Tallbacken Capital Advisors. ""It is a  V  market with probably not a  V  economic condition,"" he said, referring to the shape of the possible recovery.
Any developments that bring a vaccine closer to market will likely fuel additional gains even if economic data lag, said Peter Cardillo, chief market economist at Spartan Capital Securities in New York. 
""If things go well, we could have a vaccine by the first of the year,"" Cardillo said. ""It s a rally of hope."" 
BULLISH HERD 
It is being partly driven by five giants - Amazon.com Inc , Microsoft Inc , Apple Inc ,  Facebook Inc  , and Google-parent Alphabet Inc  - make up approximately 20% of the weight of the S&P 500 index, pushing the broad market up as investors herd into companies that have seen increased demand during the economic freeze. 
Amazon, for instance, is up nearly 45% since its March low, while Facebook is up 62%. 
Some justify the gains by comparing the U.S. economy to China, which is about two months ahead in terms of both the virus outbreak and recovery. 
China s composite purchasing managers index fell by more than half in January, yet by April was above its reading at the beginning of the year. U.S. Composite PMI, meanwhile, began its steep drop in February and posted a nearly 35% gain in May, according to flash figures from Markit.
""Perhaps the revival within the U.S. will not be as quick nor as dramatic as it has reportedly been in China,"" said Jim Paulsen, chief investment strategist at the Leuthold Group. ""But the economic pattern exhibited by the U.S. economy, thus far, is similar (with a lag) to the experience of China.""
Investors are looking for light at the end of the tunnel. 
New York was long the epicenter of the U.S. outbreak but Governor Andrew Cuomo said on Tuesday that Memorial Day, which fell on Monday, would show ""we turned the page on COVID-19"" and refocused on reopening. 

In a sign of survival of the financial heart of the city, the New York Stock Exchange partially reopened its trading floor. "
792,https://www.investing.com/news/technology-news/india-makes-source-code-of-contacttracing-app-public-2183208,2020-05-26,India makes source code of contact-tracing app public By Reuters,"By Sankalp Phartiyal
NEW DELHI (Reuters) - India said on Tuesday it was making public the source code of its coronavirus contact-tracing app Aarogya Setu for Google s  Android smartphones, a move digital rights activists said will boost the security of users.
The bulk of India s roughly 500 million smartphone users have Android devices and the source code for the app s iOS version will be released in the next two weeks, India s tech ministry said in a statement.
""Transparency, privacy and security have been the core design principles of Aarogya Setu since its inception. And opening the source code up to the developer community signifies the government of India s continuing commitment to these principles,"" Amitabh Kant, CEO of the government think-tank NITI Aayog, told a news conference.
Aarogya Setu ( Health Bridge ) was launched by the government in early April as a key tool in containing the spread of COVID-19. It is currently used by over 115 million Indians.
It uses Bluetooth and GPS on smartphones to record when people come in close contact with one another, so that contacts can be quickly alerted when a person is diagnosed with COVID-19.
Privacy advocates including a French hacker who called out some of Aarogya Setu s flaws on Twitter  had asked the government to make the app s source code public, which would allow security researchers to inspect the system and find how it captures data.
A source code refers to programming instructions which are used to run an application.
Udbhav Tiwari, the public policy adviser for internet firm Mozilla, said the Aarogya Setu app still had some ground to cover before it could claim to be truly open source.
""This includes open sourcing the server-side code and ensuring that the app is built exclusively from its public repository,"" Tiwari said. On Tuesday, the government said it did plan to release the server code.
India has been encouraging a widespread use of the app including for rail and air travel, although it softened its previous demand for compulsory use by office workers, after a backlash from privacy advocates.
The app, which was initially available for only Android smartphones and Apple  devices, can now also be used in cheap internet-enabled phones which run on the KaiOS mobile operating system."
793,https://www.investing.com/news/stock-market-news/us-stocks-higher-at-close-of-trade-dow-jones-industrial-average-up-217-2183271,2020-05-26,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 2.17% By Investing.com,"Investing.com – U.S. stocks were higher after the close on Tuesday, as gains in the Financials, Industrials and Oil & Gas sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial Average added 2.17% to hit a new 1-month high, while the S&P 500 index added 1.23%, and the NASDAQ Composite index climbed 0.17%.
The best performers of the session on the Dow Jones Industrial Average were  Goldman Sachs Group  Inc , which rose 8.96% or 16.13 points to trade at 196.06 at the close. Meanwhile, Raytheon Technologies Corp  added 7.45% or 4.47 points to end at 64.47 and Dow Inc  was up 7.39% or 2.67 points to 38.79 in late trade.
The worst performers of the session were Microsoft Corporation , which fell 1.06% or 1.94 points to trade at 181.57 at the close. Apple Inc  declined 0.68% or 2.16 points to end at 316.73 and Procter & Gamble Company  was down 0.51% or 0.57 points to 112.03.
The top performers on the S&P 500 were Macy’s Inc  which rose 18.43% to 6.17,  Alliance Data Systems  Corp  which was up 17.53% to settle at 49.42 and United Airlines Holdings Inc  which gained 16.30% to close at 29.54.
The worst performers were  Take-Two Interactive  Software Inc  which was down 7.34% to 130.20 in late trade, Vertex Pharmaceuticals Inc  which lost 6.48% to settle at 266.50 and Newmont Goldcorp Corp  which was down 6.09% to 59.21 at the close.
The top performers on the NASDAQ Composite were  MMTEC  Inc  which rose 86.36% to 2.050,  Mitcham Industries  Inc  which was up 60.87% to settle at 1.850 and  Luckin Coffee   which gained 53.24% to close at 2.13.
The worst performers were  BioLineRx Ltd   which was down 30.96% to 1.650 in late trade,  Atara Biotherapeutics Inc   which lost 23.57% to settle at 11.32 and Wins Finance Holdings Inc  which was down 22.37% to 7.81 at the close.
Rising stocks outnumbered declining ones on the New York Stock Exchange by 2407 to 488 and 47 ended unchanged; on the Nasdaq Stock Exchange, 1843 rose and 831 declined, while 46 ended unchanged.
The CBOE Volatility Index, which measures the implied volatility of S&P 500 options, was down 0.53% to 28.01.
Gold Futures for June delivery was down 1.85% or 32.15 to $1703.35 a troy ounce. Elsewhere in commodities trading, Crude oil for delivery in July rose 2.65% or 0.88 to hit $34.13 a barrel, while the July Brent oil contract fell 0.03% or 0.01 to trade at $36.10 a barrel.
EUR/USD was up 0.03% to 1.0983, while USD/JPY rose 0.06% to 107.58."
794,https://www.investing.com/news/cryptocurrency-news/was-satoshi-a-windows-or-mac-guy-we-have-the-answer-2183292,2020-05-26,Was Satoshi a Windows or Mac Guy? We Have the Answer By Cointelegraph,"Most know Laszlo Hanyecz as the “Bitcoin pizza guy,” but this description ignores his role as an early Bitcoin developer. Hanyecz was the one to add MacOS support for the early Bitcoin (BTC) client, and he even invented GPU mining.
Hanyecz got into Bitcoin in early 2010 and worked with Satoshi Nakamoto for about a year. Their work was mostly about fixing various bugs, then it became about Apple’s compatibility with Bitcoin: Satoshi Nakamoto didn’t own a Mac and didn’t know how to develop for the Apple  operating system..."
795,https://www.investing.com/news/world-news/man-arrested-in-deadly-2019-fire-at-japans-kyoto-animation-media-2183397,2020-05-27,Man arrested over deadly 2019 arson at Japan's Kyoto Animation By Reuters,"By Chang-Ran Kim
TOKYO (Reuters) - A Japanese man suspected of killing 36 people and injuring dozens in an arson attack at an animation studio last July was arrested on Wednesday after spending 10 months in hospital for treatment.
Police had issued an arrest warrant for Shinji Aoba at the time of the fire but had been unable to question him after he suffered serious burns in the blaze at Kyoto Animation. 
Aoba, 42, was arrested at a Kyoto hospital and transferred to police headquarters for further questioning, police said in a statement. Aoba s injuries had left him unable to walk on his own, a police official said.
The fire - one of Japan s deadliest in decades - killed mostly young artists at the studio, shocking animation fans globally and prompting tributes from leaders such as Canadian Prime Minister Justin Trudeau and Apple  s chief executive, Tim Cook.
Police said in a statement that Aoba allegedly went to the studio, poured gasoline inside the building and set it ablaze, killing 22 women and 14 men inside. He was also suspected of the attempted murder of another 34 people.
Media reports at the time said Aoba told police he had taken the action because the studio had plagiarized his novel.
In a statement, Kyoto Animation said it expected the suspect to be prosecuted ""to the maximum extent"" under the law.
""We have no further words for the suspect... Our fallen colleagues will never return, and our wounds will never heal,"" it said.

Kyoto Animation is well known in Japan and abroad for its series and movies, including ""Violet Evergarden"", which has been on Netflix ."
796,https://www.investing.com/news/technology-news/factbox-where-do-trump-and-biden-stand-on-tech-policy-issues-2184017,2020-05-27,Factbox: Where do Trump and Biden stand on tech policy issues? By Reuters,"By Elizabeth Culliford
(Reuters) - U.S. President Donald Trump on Wednesday threatened to regulate or shut down social media companies, a day after  Twitter Inc   for the first time added a fact-checking label to some of his tweets about mail-in ballots.
The regulation of big technology companies including  Facebook Inc   and Alphabet  Inc s Google has been a hot button issue ahead of the U.S. presidential election on Nov. 3.
Here is a look at the stances of Republican President Trump and his likely Democratic opponent, Joe Biden, on some key tech policy issues:
BREAKING UP BIG TECH COMPANIES
Biden, who was vice president during the Silicon Valley-friendly administration of President Barack Obama, has criticized Facebook and other tech giants during his campaign and proposed a minimum federal tax aimed at companies like Amazon.com Inc .
Trump, who has mixed relationships with tech companies, regularly bashing Amazon and its chief executive, Jeff Bezos, but meeting with Apple Inc  s Tim Cook, has said ""there is something going on in terms of monopoly"" when asked about big tech firms. 
The Trump administration is conducting a wide-ranging antitrust probe into major tech companies, but both he and Biden have stopped short of calling for the firms to be broken up. 
Biden has said dismantling companies like Facebook was ""something we should take a really hard look at.""
REGULATING SOCIAL MEDIA
Both Biden and Trump have blasted social media companies over their handling of political content. Trump, whose digital campaign helped propel him to the White House in 2016, has long accused the companies, without evidence, of censorship against conservatives. 
On Wednesday, following Twitter s fact-check, the president tweeted: ""Republicans feel that Social Media Platforms totally silence conservatives voices. We will strongly regulate, or close them down, before we can ever allow this to happen.""
Biden, who has clashed with Facebook over its policies on political ads and manipulated videos, was the only Democratic presidential candidate who called for revoking Section 230 of the Communications Decency Act, a key internet law that largely exempts online platforms from legal liability for users  posts.
In 2018, Trump signed into law a bill that makes websites liable for third-party content that facilitates prostitution or sex trafficking. But this year, in a win for tech firms, Trump also signed a trade deal that means tech companies will have U.S.-style liability protections for online content when operating in Mexico and Canada.
DATA PRIVACY
Congress has been trying to build consensus on a federal consumer privacy legislation, which the Trump administration has signaled support for. Biden has said the U.S. should set privacy ""standards not unlike the Europeans,"" an apparent reference to the European Union s stringent General Data Protection Regulation (GDPR).
The Trump administration has criticized Silicon Valley over the issue of encryption, blasting Apple for what he called its refusal to unlock phones used by criminals. 
Privacy advocates have also slammed the Trump administration for actions they say violate immigrants  privacy and for repealing broadband privacy laws that required internet providers to get consumer consent before using certain types of their data.
DIGITAL DIVIDE
The coronavirus pandemic, which has driven education and work online, has exposed inequalities in access to high-speed broadband.
Trump has said he is committed to ensuring ""every citizen can have high-speed internet access,"" though Democratic rivals criticized him over the continuing digital divide on the campaign trail. In January, the Federal Communications Commission approved a $20 billion rural broadband expansion fund. 

Biden also said he plans a $20 billion investment in rural broadband infrastructure and to triple funding to expand access in rural areas, as part of a package his team proposed to pay for through tax increases on wealthy Americans."
797,https://www.investing.com/news/technology-news/att-launches-hbo-max-vying-with-netflix-others-for-quarantine-viewing-2183635,2020-05-27,"AT&T launches HBO Max, vying with Netflix, others for quarantine viewing By Reuters","By Helen Coster
(Reuters) - AT&T’s WarnerMedia division launches its HBO Max streaming service on Wednesday, taking on Netflix, Disney and Amazon at a time when coronavirus lockdowns have boosted demand for streaming even as rising unemployment has cut disposable incomes.
HBO Max launches to a captive audience stuck at home without access to theater, live music, shopping excursions or live or televised sporting events. That situation helped Netflix Inc  sign up 15.8 million new paying customers in the first three months of the year, more than double what it expected to attract.
But with film and TV productions halted across the globe, HBO Max has postponed dozens of releases - most notably a “Friends” reunion special originally planned for launch. If HBO Max does not resume production by this fall, the service could start to see a shortage of original content as early as January, according to a source familiar with the company. 
At $15 per month, the service is more expensive than both the $7 per month Disney+ streaming service and the $13 per month standard Netflix plan. Still, WarnerMedia hopes to reach about 80 million global HBO Max subscribers by 2025. 
Many existing HBO subscribers in the United States will not need to do anything to get the new service, as WarnerMedia revised deals with distributors including Apple Inc ,  Charter Communications  Inc , Hulu and most recently, Comcast Corp .
But subscribers of HBO through Amazon.com Inc  and  Roku   Inc are out of luck as WarnerMedia has yet to strike new agreements. 
For these and new customers, WarnerMedia is offering a promotion for subscribing directly with the company: $3 off the regular $15 price. Some AT&T customers will also get it at no additional cost. 
HBO Max will feature 10,000 hours of content from WarnerMedia brands and libraries such as Warner Bros, New Line Cinema and Cartoon Network. At launch it will include sixoriginal titles, including “Love Life,” a romantic comedy anthology series featuring Anna Kendrick, and a Sesame Workshop children s show ""The Not Too Late Show with Elmo."" 

More original programming will come over time, including the DC Comics film “Justice League,” recut by director Zack Snyder."
798,https://www.investing.com/news/stock-market-news/stocks--dow-jumps-as-financials-take-spotlight-amid-stumble-in-tech-2184249,2020-05-27,Stocks - Wall Street Rides Financials Higher to Claw Back Losses By Investing.com,"By Yasin Ebrahim 
Investing.com - Wall Street clawed back losses on Wednesday as a surge in financials and industrials offset a fall in large-cap tech stocks and ongoing worries about escalating U.S.-China tensions.
The Dow Jones Industrial Average rose 1.36%, or 340 points, the S&P 500 gained 0.86%, while the Nasdaq Composite added 0.30%.
The rotation from growth to value continued on Wednesday, with financials leading the way, powered by bank stocks as reopening optimism has stoked hopes of a quicker economic recovery.
JPMorgan Chase  rose about 4%, Goldman Sachs  was up more than 5% and  Citigroup   jumped 7%.
The optimism over the reopening of economies has coincided with growing hopes that a vaccine can be found sooner rather than later, with some, including President Donald Trump, touting year-end as a possible target.
Former Food and Drug Administration Commissioner Scott Gottlieb, however, said a publically availability vaccine is unlikely to arrive before 2021. Industrials also caught a bid on the back of a sharp uptick in  General Electric   after the conglomerate said it would be selling its lighting division as part of ongoing restructuring efforts.
But technology lagged the rally, with investors seemingly wary of the frothy valuations on display following the sector s melt-up since the lows seen in March.
Facebook , Apple , Amazon.com , Netflix  and Google-parent Alphabet  traded below the flatline, though were well off their session lows."
799,https://www.investing.com/news/stock-market-news/dow-busts-move-higher-on-late-buying-as-traders-bank-on-financials-to-shine-2184456,2020-05-27,Dow Busts Move Higher on Late Buying as Traders Bank on Financials to Shine By Investing.com,"By Yasin Ebrahim
Investing.com – The Dow surged on Wednesday, as technology stocks fought back from session lows and bank stocks continued to extend gains, overshadowing concerns over U.S.-China tensions.
The Dow Jones Industrial Average rose 2.21%, or 553 points, the S&P 500 gained 1.48%, while the Nasdaq Composite added 0.77%.
Tech stocks, which have led the rally from the lows seen in March, pared losses to end the day positive, with FAANG names rebounding from intraday lows.
Facebook , Amazon.com  and Google-parent Alphabet  ended the day just below the flatline, while Netflix  and Apple  ended up on the day.
Elsewhere in tech, Twitter  fell 3% as President Donald Trump threatened action against the social media company for starting fact check his tweets.
Bank stocks, meanwhile, continued their bold start to the week as reopening optimism has stoked hopes of a quicker economic recovery.
JPMorgan Chase  rose about 5.8%, Goldman Sachs  was up 6.90% and  Citigroup   jumped 8.5%.
The optimism over the reopening of economies has coincided with growing hopes that a vaccine can be found sooner rather than later, with some, including Trump, touting year-end as a possible target.
Former Food and Drug Administration Commissioner Scott Gottlieb, however, said a publically availability vaccine is unlikely to arrive before 2021.
Industrials also caught a bid on the back of a sharp uptick in  General Electric   after the conglomerate said it would be selling its lighting division as part of ongoing restructuring efforts."
800,https://www.investing.com/news/world-news/trump-threatens-to-regulate-or-shut-down-social-media-companies-2183759,2020-05-28,Trump to sign executive order on social media on Thursday: White House By Reuters,"By Jeff Mason and Nandita Bose
WASHINGTON (Reuters) - U.S. President Donald Trump will sign an executive order on social media companies on Thursday, White House officials said after Trump threatened to shut down the platform he accused of stifling conservative voices.
The officials, who spoke to reporters traveling with Trump to Washington from Florida aboard Air Force One on Wednesday, gave no further details. 
Before leaving for Florida earlier in the day to observe a space launch that was postponed because of bad weather, Trump again accused  Twitter Inc   and other social media of bias without offering evidence.
It was unclear how Trump could follow through on the threat of shutting down social media companies. 
The American Civil Liberties Union said the First Amendment of the U.S. Constitution limits any action Trump could take to regulate such platforms.
Twitter declined comment on news of Trump s plans. Facebook  and Google  did not immediately comment.
Separately, a three-judge panel of the U.S. Court of Appeals in Washington on Wednesday upheld the dismissal of a suit brought by a conservative group and right-wing YouTube personality against Google, Facebook, Twitter and Apple  alleging they conspired to suppress conservative political views. 
Trump s latest dispute with social media emerged after Twitter on Tuesday for the first time attached a warning to some of his tweets prompting readers to fact check the president s claims.
In the tweets tagged by Twitter, Trump made unsubstantiated claims about mail-in voting. Trump falsely claims that mail-in ballots lead to vote fraud and ineligible voters getting ballots. 
""Republicans feel that Social Media Platforms totally silence conservatives voices. We will strongly regulate, or close them down, before we can ever allow this to happen,"" Trump said in a pair of additional posts on Twitter on Wednesday.
The president, a heavy user of Twitter with more than 80 million followers, added: ""Clean up your act, NOW!!!!""
STRONGEST THREAT YET
Trump s threat to shut down platforms like Twitter and Facebook is his strongest yet within a broader conservative backlash against Big Tech. Shares of both companies fell on Wednesday. 
Last year the White House circulated drafts of a proposed executive order about anti-conservative bias which never gained traction. 
The Internet Association, which includes Twitter and Facebook among its members, said online platforms do not have a political bias and they offer ""more people a chance to be heard than at any point in history.""
Asked during Twitter s annual meeting on Wednesday why the company decided to affix the label to Trump s mail-in ballot tweets, General Counsel Sean Edgett said decisions about handling misinformation are made as a group.
""We have a group and committee of folks who take a look at these things and make decisions on what s getting a lot of visibility and traction...,"" he said.
In recent years Twitter has tightened its policies amid criticism that its hands-off approach allowed fake accounts and misinformation to thrive.
Tech companies have been accused of anti-competitive practices and violating user privacy. Apple, Google, Facebook and Amazon  face antitrust probes by federal and state authorities and a U.S. congressional panel. 
Republican and Democratic lawmakers, along with the U.S. Justice Department, have been considering changes to Section 230 of the Communications Decency Act, a federal law largely exempting online platforms from legal liability for the material their users post. Such changes could expose tech companies to more lawsuits. 
Republican Senator Josh Hawley, a frequent critic of Big Tech companies, sent a letter to Twitter Chief Executive Jack Dorsey on Wednesday asking why the company should continue to receive legal immunity after ""choosing to editorialize on President Trump s tweets.""

Twitter s rival Facebook left Trump s post on mail-in ballots on Tuesday untouched."
801,https://www.investing.com/news/general/apple-secures-deal-for-scorseses-next-film-starring-dicaprio-de-niro-media-2184729,2020-05-28,"Apple secures deal for Scorsese's next film starring DiCaprio, De Niro: media By Reuters","(Reuters) - Apple Inc  has secured a deal for Hollywood veteran Martin Scorsese s next film, ""Killers of the Flower Moon,"" U.S. media reported on Wednesday, citing sources.
""Killers of the Flower Moon"" will star Leonardo DiCaprio and Robert De Niro. It is the second major film that Apple has acquired after ""Greyhound,"" starring Tom Hanks, last year.
The film will be labeled an Apple Original Film, and ViacomCBS  Inc s Paramount Pictures will distribute it theatrically worldwide, according to reports from the Wall Street Journal and Deadline.
Apple beat rivals such as Netflix Inc  that were also interested to produce the film, the WSJ reported.
Apple declined to comment. ViacomCBS was not immediately available for comment.
""Killers of the Flower Moon"" is an adaptation of the non-fiction book of the same name, by David Grann. The book is based on an FBI investigation into the killings of Native American Osages during the 1920s.

Scorsese s last film, The Irishman, was released on Netflix last year and helped the company boost its paid subscribers in the fourth quarter."
802,https://www.investing.com/news/coronavirus/alibaba-extends-its-reach-in-china-as-coronavirus-outbreak-opens-doors-2184841,2020-05-28,Alibaba extends its reach in China as coronavirus outbreak opens doors By Reuters,"By Josh Horwitz
SHANGHAI (Reuters) -  Alibaba   Group Holding Ltd is emerging as one of China s biggest corporate winners of the coronavirus crisis, gaining the opportunity to expand its businesses and solidify its status as a critical part of the country s socio-economic engine.
While many companies are hurting from disruption caused by the virus, Alibaba has seen traffic at its online marketplaces shoot higher and demand grow for services like food delivery. Local authorities have even turned to its cloud business to build health-tracking apps.
The company, which emerged as China s leading e-commerce company after the 2003 SARS outbreak, is now positioning itself as a hirer and a lender too, advertising for over 100,000 jobs and offering billions of dollars in loans to small and mid-sized enterprises (SMEs) at a time when many others are retrenching.
Such moves have further embedded the firm in the lives of consumers, arguably more so than rivals like Tencent Holdings  Ltd or JD .com Inc, which are trying similar initiatives but have narrower offerings. 
""That s a classic gangster strategy: When the market pulls back, one company doubles down, and then when it returns, you have the whole market,"" said Jeff Towson, a professor of investment formerly at Peking University.
""It s something I haven t seen ... any other company do at that scale,"" he said of Alibaba s plan, announced in March, to lend $282 billion to SMEs in 2020. 
It is pattern being repeated in the United States, where technology giants Amazon.com Inc  and  Microsoft Corp   have been able to weather the coronavirus storm better than smaller peers and concurrently reinforce their position, not only in the market but in the fabric of society itself.
But that also signals that big tech companies like Alibaba are only going to get bigger, potentially stifling smaller firms, analysts said.
To be sure, it is not all good news for Alibaba. E-commerce growth is slowing overall, with the company posting a loss of $1.09 billion on the value of outside investments in its most recent quarter during which the virus impact was most acute.
Still, online merchants said Alibaba was able to use the crisis to pull further ahead of newer rivals like  Pinduoduo   Inc, building on earlier moves to promote services like livestreaming which soared in popularity with both users and merchants due to travel curbs.
Alibaba on Friday reported increases of 21% in quarterly revenue and 19% in core commerce sales, beating expectations. Its executives had predicted in February that the virus would cause sales to drop.
""After the virus, there s nowhere for offline vendors to go but online,"" said Josh Gardner, who operates online store fronts for overseas brands at Kung Fu Data. ""Alibaba has a dominant position on JD.com except for a few electronics categories, and Pinduoduo is mainly for low-margin goods.""
Pacific Epoch analyst Steven Zhu said Alibaba s food delivery arm Ele.me was able to catch up with dominant peer Meituan Dianping  during the virus, mainly by offering discounts which both had previously pulled back on. 
Ele.me s daily active users rose to roughly 15 million from 10 million, while Meituan s increased to 17 million from 15 million, showed data from researcher Analysys. 
The company has also beefed up through laid off restaurant and retail workers. Its Kaola imported-product platform, supermarket arm Hema and Ele.me together said they have hired, or are hiring for, as many as 140,000 roles. 
Gao Daoxiang, 20, told Reuters he joined Ele.me as a driver in April when the hotpot restaurant he had worked for did not reopen after restrictions were lifted.
""I know a lot of people who can t find work,"" he said, ""So their friends are introducing them to these apps.""
The virus has also been a shot in the arm for emerging business lines outside of e-commerce such as cloud-computing, where revenue grew 58% in January-March.
Its workplace messaging app Dingtalk saw downloads through Apple  s App Store increase over 1,000% in February as work and schooling shifted to home computers, showed data from SensorTower. It is now a leader in a category vied for by social media leaders Tencent and ByteDance.
Analysts said the virus and Alibaba s strengthening position were likely to reinforce trends that worry some in China and elsewhere.
Ele.me, for example, is accelerating the rise of the gig economy, which often provides less stable employment. DingTalk is ushering in the age of remote work, and has raised hackles among some users for enabling employers to closely monitor worker activity.
Katt Gu, who tracks China s internet sector at Shanghai-based consultancy Sujitech, said the trend could make it even harder for smaller startups to compete in a landscape dominated by a few giants.

""All of those companies, when they get a little big and get noticed by Alibaba, they just get bought - so they never get a chance to become big companies,"" she said."
803,https://www.investing.com/news/world-news/musicians-in-lockdown-rage-against-industry-machine-2184967,2020-05-28,Musicians in lockdown rage against industry machine By Reuters,"By Natalie Thomas and Andy Bruce
LONDON (Reuters) - Lockdown bans on live performances have left many British musicians on the breadline, fuelling a campaign for them to get a bigger share of the profits from streaming their songs online.
""I m getting contacted by lots of young artists who have millions of streams from 200,000 monthly listeners and don t make the minimum wage,"" musician Tom Gray from English indie band Gomez told Reuters.
Gray has founded the Broken Record campaign to pressure the industry into doing more for the people who make the music.
While platinum-selling Gomez has racked up millions of plays on Spotify , the market-leading online music platform, this amounts to ""a few pennies"" of income for Gray.
That is because the money paid by consumers for major online music platforms goes into a central pot that is distributed to artists according to market share.
So if someone pays 10 pounds ($12) a month and listened only to Gomez, their money would still find its way to the world s top artists and their record labels.
The streaming companies say they are doing their utmost to help artists during the lockdown. Spotify has pledged to match donations to music charities up to a total of $10 million and Apple  Music launched a $50 million fund for independent record labels and distributors. 
The Help Musicians UK charity has paid 8.5 million pounds to 17,500 musicians who have run out of money for essentials.
But many more musicians are struggling, shut out of state lockdown support programmes because their incomes are irregular. A Musicians Union survey earlier this month found 38% were not eligible for government help.
""I know how hard this is already for so many people and I can see how truly terrifyingly bad it s going to get,"" said Gray, whose campaign is backed by Boy George, John Grant, and the Shins.
Hot Chip, a popular electro-tinged indie band, had planned a global tour through 2020. Now, the musicians and their nine-strong crew have lost much of their income, despite millions listening to their music online every month - a fanbase that might have earned Hot Chip a ""bed of gold"" decades ago.
""We ourselves don t know where the next chunk of cash is really coming from,"" said Al Doyle, a member of Hot Chip.
Despite a likely 25% drop in global music revenues this year because of the pandemic, the industry is set to double in value by 2030, a Goldman Sachs  research note published this month showed. But many artists have doubts about their future.
""If coronavirus continues like this for the whole of the summer, then really that s going to feel like my life in music has been decimated,"" said Theo Bard, a songwriter who was hoping to promote an album set for release this summer.
Doyle from Hot Chip conceded that only consumers might have the power to redress the balance, by buying music directly from their favourite artists s websites or via online platforms such as Bandcamp where the artists control the prices.
""If it s unsuccessful, then I think you ll find lots of mid-level artists, probably kind of on our level, deciding that this is not a feasible way to support ourselves.""
"
804,https://www.investing.com/news/roth-capital-stick-to-their-buy-rating-for-glu-mobile-2186535,2020-05-29,Roth Capital Stick to Their Buy Rating for Glu Mobile By Investing.com,"Roth Capital analyst Darren Aftahi maintained a Buy rating on Glu Mobile  on Friday, setting a price target of $12.5, which is approximately 40.92% above the present share price of $8.87.
Aftahi expects Glu Mobile to post earnings per share (EPS) of -$0.06 for the second quarter of 2020.
The current consensus among 8 TipRanks analysts is for a Moderate Buy rating of shares in Glu Mobile, with an average price target of $10.14.The analysts price targets range from a high of $12.5 to a low of $6.
In its latest earnings report, released on 03/31/2020, the company reported a quarterly revenue of $107.27 million and a net profit of -$9.53 million. The company s market cap is $1.32 billion.
According to TipRanks.com, Roth Capital analyst Darren Aftahi is currently ranked with 5 stars on a 0-5 stars ranking scale, with an average return of 22.1% and a 54.07% success rate."
805,https://www.investing.com/news/wedbush-stick-to-their-buy-rating-for-glu-mobile-2187011,2020-05-29,Wedbush Stick to Their Buy Rating for Glu Mobile By Investing.com,"Wedbush analyst Michael Pachter maintained a Buy rating on Glu Mobile  on Friday, setting a price target of $11.5, which is approximately 29.65% above the present share price of $8.87.
Pachter expects Glu Mobile to post earnings per share (EPS) of -$0.06 for the second quarter of 2020.
The current consensus among 9 TipRanks analysts is for a Moderate Buy rating of shares in Glu Mobile, with an average price target of $10.44.The analysts price targets range from a high of $12.5 to a low of $6.
In its latest earnings report, released on 03/31/2020, the company reported a quarterly revenue of $107.27 million and a net profit of -$9.53 million. The company s market cap is $1.32 billion.
According to TipRanks.com, Wedbush analyst Michael Pachter is currently ranked with 3 stars on a 0-5 stars ranking scale, with an average return of 0.7% and a 55.22% success rate."
