,CustomerId,CreditScore,Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,AgeGroup,Exited
4236,15669945,1,1,0,4,9,2,1,0,2,5,0
4237,15736271,1,1,1,9,2,1,1,0,10,5,0
4238,15710390,6,1,1,6,5,2,1,1,8,6,0
4239,15756481,5,1,1,3,7,1,1,0,10,6,0
4240,15736730,5,1,1,2,2,1,1,1,8,6,0
4241,15626040,10,2,0,0,2,2,0,1,2,7,0
4242,15746553,2,3,0,5,8,1,0,1,8,6,1
4243,15622518,9,1,1,5,4,1,1,1,4,5,1
4244,15684908,2,3,0,1,5,1,0,1,5,7,0
4245,15569446,8,1,1,8,8,2,1,0,10,5,0
4246,15777504,4,1,1,8,2,1,1,1,5,5,0
4247,15677906,5,2,1,5,2,1,0,1,8,6,0
4248,15703292,3,1,0,8,5,2,1,1,5,5,0
4249,15712938,2,1,0,3,2,2,1,1,2,6,0
4250,15631359,1,1,1,5,7,1,0,0,5,6,0
4251,15720847,4,1,0,2,2,2,1,1,6,5,0
4252,15787830,1,3,0,7,10,1,1,0,6,5,0
4253,15599869,8,2,1,1,2,1,1,1,5,5,0
4254,15592078,3,3,1,8,8,2,1,0,1,5,0
4255,15596228,1,1,0,4,2,2,1,0,2,5,0
4256,15578462,3,2,1,9,9,1,1,1,1,7,0
4257,15756894,5,1,0,1,2,1,0,1,2,5,0
4258,15796167,10,3,0,7,6,2,1,0,6,5,0
4259,15664808,10,2,1,3,2,3,0,0,5,6,0
4260,15664555,3,1,0,2,2,4,0,1,6,6,1
4261,15607278,10,2,1,8,9,1,1,1,3,6,0
4262,15585222,1,1,0,8,2,2,1,1,10,6,0
4263,15750299,9,2,0,10,4,1,0,1,3,4,0
4264,15761294,6,3,1,8,9,1,1,0,7,6,1
4265,15810454,8,1,0,4,9,1,0,1,2,5,0
4266,15673984,2,1,1,8,2,1,1,0,9,5,1
4267,15609319,8,1,1,3,9,1,1,1,6,6,0
4268,15709941,9,1,0,8,2,3,1,0,5,6,1
4269,15580252,9,1,0,4,7,1,0,1,1,6,0
4270,15741275,4,1,1,7,4,2,1,1,5,6,0
4271,15707132,1,1,0,5,2,2,0,1,4,5,0
4272,15600708,5,2,1,3,5,1,1,1,9,5,0
4273,15804787,2,1,0,5,5,1,1,1,2,7,0
4274,15690021,1,3,1,0,8,1,0,1,2,6,1
4275,15763895,2,1,0,7,10,2,1,0,2,5,0
4276,15623478,6,3,1,4,6,2,0,1,7,5,0
4277,15797910,9,3,0,2,8,1,1,1,7,6,0
4278,15577751,9,3,0,4,6,1,0,0,1,5,0
4279,15781777,4,1,0,3,9,1,0,0,3,5,0
4280,15740527,9,3,1,7,9,1,0,1,1,7,1
4281,15721251,2,2,1,4,7,1,0,1,2,6,0
4282,15602994,1,1,1,10,5,1,0,1,5,6,0
4283,15750769,8,1,0,7,5,1,1,0,8,5,0
4284,15740175,8,3,1,2,7,2,0,0,5,6,0
4285,15679968,4,1,0,5,7,1,1,0,10,6,0
4286,15694404,10,1,1,3,10,1,1,1,9,6,0
4287,15657529,8,3,0,1,6,1,1,1,4,6,1
4288,15762882,3,3,1,4,4,1,1,1,8,5,0
4289,15642579,8,2,1,1,8,1,1,1,10,6,0
4290,15598884,5,2,1,5,2,1,1,1,10,4,0
4291,15770185,10,1,0,10,5,1,1,0,5,5,0
4292,15800287,8,2,1,2,8,2,1,0,8,6,1
4293,15665861,8,2,0,3,6,1,0,1,6,6,0
4294,15662203,3,3,1,3,9,2,1,1,5,6,0
4295,15616454,1,3,1,8,7,1,0,1,10,5,1
4296,15702788,9,1,0,9,8,1,1,0,4,6,0
4297,15778149,2,2,0,9,2,2,1,0,6,7,1
4298,15680001,4,1,0,7,7,2,1,0,7,6,0
4299,15711991,4,1,0,8,2,2,0,0,1,5,0
4300,15633834,7,3,1,3,6,2,0,0,8,5,0
4301,15765266,4,1,0,1,2,2,0,0,1,5,0
4302,15791867,2,3,0,2,6,1,0,0,4,6,1
4303,15675380,3,2,0,3,10,1,0,1,6,6,1
4304,15770576,2,2,0,7,8,2,1,1,4,6,0
4305,15775294,7,1,1,2,2,2,1,0,5,5,1
4306,15727059,1,1,1,4,2,2,0,0,10,6,0
4307,15702499,9,2,0,9,10,1,1,1,1,6,0
4308,15611699,5,1,1,7,2,1,1,0,7,6,0
4309,15654000,8,1,1,5,2,1,1,0,7,5,1
4310,15657881,10,1,0,5,9,1,0,1,9,6,0
4311,15719991,8,2,1,1,10,1,1,0,5,6,1
4312,15720687,3,1,1,4,7,1,0,0,10,6,1
4313,15687079,5,2,0,10,7,1,1,0,2,7,0
4314,15582276,5,1,0,5,8,1,0,1,8,5,0
4315,15763980,5,3,0,1,4,1,1,1,4,5,0
4316,15720774,10,2,0,7,5,1,1,0,6,6,1
4317,15592194,1,1,1,9,2,2,1,0,5,5,0
4318,15803685,6,3,1,10,5,2,0,1,3,7,0
4319,15759456,4,2,0,7,9,2,1,0,3,5,0
4320,15611544,7,3,0,7,5,2,1,0,10,6,0
4321,15794257,5,1,0,4,5,1,1,1,7,5,0
4322,15681697,1,1,0,8,4,1,1,0,7,5,0
4323,15579566,4,2,1,3,7,1,1,0,1,6,1
4324,15577970,1,1,0,5,2,1,0,0,3,5,0
4325,15727489,3,2,1,1,10,1,1,0,4,6,0
4326,15764284,8,2,0,3,2,3,1,1,7,5,0
4327,15581811,6,3,1,1,9,2,0,1,1,5,0
4328,15622527,3,1,1,6,2,1,1,1,2,6,0
4329,15753362,9,2,0,3,2,2,1,1,4,6,0
4330,15666652,10,1,1,3,2,2,1,1,7,4,0
4331,15789714,7,2,0,3,6,1,1,1,6,4,0
4332,15771543,1,3,0,2,9,1,1,1,9,5,1
4333,15748327,8,3,0,6,7,2,0,0,8,5,0
4334,15754649,8,2,1,3,2,2,1,1,2,6,0
4335,15810460,8,2,1,5,2,3,0,1,6,7,1
4336,15771742,3,3,0,9,7,2,1,0,7,6,1
4337,15642160,10,1,0,5,2,2,1,0,1,6,0
4338,15798439,8,2,0,2,2,1,1,1,7,5,0
4339,15605293,2,1,1,1,2,2,1,1,10,6,0
4340,15692631,3,2,1,8,7,1,0,1,7,6,0
4341,15665376,5,3,1,3,10,2,1,0,8,5,0
4342,15772412,2,2,0,6,9,1,1,1,10,5,1
4343,15654577,2,3,0,5,5,1,1,0,1,6,1
4344,15585427,2,1,1,10,6,2,0,0,9,5,0
4345,15584536,8,3,0,3,5,1,1,1,7,6,1
4346,15585853,9,2,0,7,2,1,1,0,9,6,1
4347,15645271,4,3,0,8,6,2,0,0,9,4,1
4348,15579387,5,3,1,2,5,2,0,1,6,6,0
4349,15623107,7,2,0,3,5,3,1,0,4,6,1
4350,15754072,10,2,1,6,2,2,1,0,8,6,0
4351,15666163,7,1,0,1,6,1,1,1,6,6,0
4352,15765192,2,1,0,7,5,2,0,0,10,5,0
4353,15804822,10,1,1,4,2,2,1,0,1,5,0
4354,15612893,2,2,0,4,2,1,1,0,7,6,0
4355,15593636,6,1,1,4,5,1,1,0,5,6,0
4356,15693326,5,1,1,7,8,2,0,0,9,6,0
4357,15809901,9,1,0,8,2,2,1,0,9,6,0
4358,15759751,1,1,0,1,2,2,1,1,6,6,0
4359,15605425,2,3,1,2,8,1,1,0,6,6,0
4360,15801934,6,1,0,8,2,2,1,1,3,7,0
4361,15592000,10,3,1,9,5,1,1,0,7,6,1
4362,15618695,3,2,1,3,6,1,0,1,3,4,0
4363,15637110,5,2,1,10,2,1,1,0,5,5,0
4364,15727408,2,3,0,8,4,2,1,0,8,5,0
4365,15716328,1,1,1,2,2,2,0,0,8,6,0
4366,15669060,6,1,0,6,2,2,1,0,7,7,0
4367,15675854,3,2,0,0,10,1,0,1,8,6,1
4368,15621116,5,3,0,5,9,1,1,0,2,5,0
4369,15781495,6,1,1,2,8,2,1,1,5,4,0
4370,15740470,8,1,0,4,10,2,1,0,3,6,0
4371,15714391,2,1,1,2,10,1,1,1,4,5,1
4372,15730137,5,1,0,0,5,1,0,0,4,5,0
4373,15596455,2,2,1,2,2,1,0,0,10,6,1
4374,15717290,7,3,0,2,7,2,0,1,4,6,0
4375,15616555,10,3,0,8,4,1,1,0,2,6,0
4376,15659820,4,1,1,5,2,2,1,0,10,5,0
4377,15696301,8,1,1,9,6,1,1,0,2,6,1
4378,15771087,9,1,1,0,5,2,1,1,8,7,0
4379,15808831,6,1,0,7,2,2,1,1,7,5,0
4380,15812241,1,3,0,7,8,1,1,0,3,6,1
4381,15680370,1,1,0,7,2,2,0,1,4,6,0
4382,15780561,4,1,1,9,5,2,0,0,2,6,0
4383,15800784,5,1,0,4,6,1,1,1,1,6,0
4384,15715796,8,1,0,0,2,2,1,1,4,6,0
4385,15605375,5,1,0,2,5,1,1,0,9,5,0
4386,15621520,10,3,1,2,9,1,1,0,1,6,0
4387,15665460,8,2,1,1,2,2,1,1,9,7,0
4388,15801152,2,2,1,1,9,2,1,0,3,6,0
4389,15756425,6,1,0,7,9,1,0,0,5,5,0
4390,15674328,6,1,1,3,4,1,1,1,8,6,1
4391,15742404,8,1,0,7,2,2,1,0,2,6,0
4392,15757140,10,1,0,0,4,1,0,1,8,6,0
4393,15570051,9,3,1,6,10,2,0,0,8,6,0
4394,15669175,1,3,0,6,6,2,0,1,9,4,0
4395,15790324,6,1,1,6,10,1,1,0,3,4,0
4396,15691119,8,3,0,4,9,1,0,0,9,7,0
4397,15743478,6,3,0,8,4,2,1,1,6,6,0
4398,15707007,9,1,1,8,2,1,1,0,5,6,0
4399,15572547,6,1,1,9,6,1,1,0,8,6,1
4400,15567063,9,3,1,6,6,1,0,1,7,5,1
4401,15689633,10,2,1,2,7,1,1,0,9,6,0
4402,15720637,8,3,1,10,7,1,1,0,9,6,1
4403,15616859,4,3,1,2,7,4,1,0,6,6,1
4404,15766166,4,2,0,2,9,1,1,1,2,6,0
4405,15617655,2,2,1,9,2,2,1,1,6,5,0
4406,15623450,5,3,1,7,9,1,1,1,6,5,0
4407,15796612,2,1,1,1,7,1,1,0,10,5,0
4408,15795963,7,1,0,7,8,1,0,1,2,5,0
4409,15781598,9,3,0,6,9,1,0,1,3,6,1
4410,15691871,1,3,0,9,10,1,1,1,8,6,0
4411,15740345,6,2,0,5,4,1,1,0,6,6,1
4412,15662626,6,1,1,2,2,2,0,0,2,6,0
4413,15596575,4,3,0,5,7,2,1,1,3,6,0
4414,15657321,8,3,0,8,7,2,1,0,8,5,0
4415,15575955,9,1,1,0,2,2,1,0,5,4,0
4416,15743893,1,1,0,3,10,1,1,0,10,6,0
4417,15697270,4,2,0,4,10,1,1,1,10,5,0
4418,15644356,7,2,1,10,9,1,1,0,8,6,0
4419,15677586,3,3,1,3,8,2,1,1,7,5,0
4420,15571261,8,3,1,6,8,2,1,1,3,5,0
4421,15698758,5,2,1,1,2,2,1,1,9,5,0
4422,15787014,5,3,1,8,5,1,1,1,8,5,0
4423,15739857,10,1,1,3,2,2,1,1,5,6,0
4424,15774630,4,3,1,1,9,1,1,1,3,6,0
4425,15805523,8,1,1,1,5,1,0,1,4,5,0
4426,15749557,8,1,1,6,2,2,1,1,10,6,0
4427,15681180,9,1,1,7,10,1,1,0,4,4,0
4428,15742028,4,1,1,5,2,2,1,0,2,5,0
4429,15686463,4,1,0,7,9,1,1,0,3,6,1
4430,15654379,3,2,0,4,2,2,1,1,2,6,0
4431,15783629,4,3,1,6,7,2,0,0,8,6,0
4432,15751193,4,2,0,4,2,2,1,1,2,5,0
4433,15724099,6,1,0,6,10,1,1,1,8,5,0
4434,15568429,5,2,1,3,2,2,1,0,7,6,0
4435,15648967,7,3,1,1,10,1,1,0,5,7,1
4436,15664498,1,1,0,7,10,1,1,0,8,5,0
4437,15779522,9,1,1,0,2,2,1,0,6,4,1
4438,15583850,6,3,0,0,8,2,1,1,10,7,0
4439,15696539,4,1,1,7,6,1,1,1,2,4,0
4440,15760121,8,1,0,9,6,1,1,0,9,5,0
4441,15628279,4,1,1,3,2,2,1,1,9,6,0
4442,15766163,6,1,0,1,2,2,0,1,2,6,0
4443,15566467,7,3,1,0,9,2,1,1,10,5,0
4444,15639049,1,1,1,7,9,1,0,1,1,5,0
4445,15736413,9,1,0,1,2,2,1,1,9,5,0
4446,15634815,7,1,1,3,2,2,1,1,9,6,0
4447,15716381,6,3,1,7,6,1,1,1,8,6,1
4448,15708162,2,3,1,1,5,2,0,1,7,6,0
4449,15569364,6,1,0,3,2,2,1,0,2,6,0
4450,15791191,5,1,0,2,6,1,1,1,6,6,0
4451,15621205,3,1,0,4,10,1,1,1,4,5,0
4452,15704788,10,2,1,8,4,2,0,0,5,6,1
4453,15775756,10,3,0,8,9,1,0,0,10,5,0
4454,15641312,4,1,0,6,2,1,1,1,2,6,1
4455,15782531,7,2,1,8,2,2,1,0,10,5,0
4456,15724428,2,1,0,8,2,2,1,0,4,6,0
4457,15743617,8,3,0,1,5,1,1,0,10,6,0
4458,15585839,5,1,0,2,2,2,1,0,10,6,0
4459,15658158,6,3,1,10,7,1,1,0,5,4,0
4460,15637678,6,1,0,5,2,1,1,0,8,5,0
4461,15701809,9,2,1,3,2,1,1,0,1,5,0
4462,15676937,5,2,1,8,2,2,1,1,1,5,1
4463,15778975,10,3,1,1,5,3,1,0,4,7,1
4464,15710375,5,1,0,6,2,2,1,0,4,6,0
4465,15579914,5,3,0,2,6,2,1,1,8,5,0
4466,15595160,1,2,0,2,2,2,1,1,4,5,0
4467,15595391,2,1,0,1,2,2,1,0,1,5,0
4468,15630363,1,1,1,0,6,1,0,0,2,6,0
4469,15692443,4,2,0,5,4,1,1,0,1,5,1
4470,15593795,1,3,1,1,10,1,1,0,6,6,1
4471,15642824,10,2,1,8,10,2,0,1,9,6,1
4472,15683524,6,3,1,6,10,2,0,0,5,4,0
4473,15713532,5,3,1,4,6,1,1,0,1,5,0
4474,15719827,9,1,0,3,2,1,0,0,4,6,0
4475,15578435,5,1,0,8,7,1,1,1,8,6,0
4476,15723028,9,1,0,1,2,2,1,0,5,5,0
4477,15595609,7,3,0,9,9,2,0,0,3,6,0
4478,15622443,2,1,0,4,2,2,0,1,2,5,0
4479,15579112,3,1,0,2,2,2,1,1,10,6,0
4480,15648479,6,1,1,0,2,2,1,0,9,6,0
4481,15659234,1,1,0,3,5,1,0,1,2,5,0
4482,15811970,6,1,1,1,2,2,1,1,1,6,0
4483,15774192,2,3,1,8,6,1,0,0,5,6,1
4484,15595136,5,1,1,1,2,2,1,1,4,6,0
4485,15630580,9,3,0,9,6,2,1,1,2,5,0
4486,15660646,2,1,0,3,10,1,1,0,10,5,0
4487,15614365,7,3,0,3,10,1,0,0,1,5,0
4488,15776128,8,1,1,6,10,1,0,0,7,6,0
4489,15787035,4,1,1,8,2,2,1,1,8,5,0
4490,15792646,5,2,1,1,5,1,1,1,3,7,0
4491,15726832,10,3,0,3,9,1,1,1,5,7,0
4492,15773260,3,1,1,0,8,1,1,0,6,5,0
4493,15624437,10,2,1,1,2,2,1,1,3,5,0
4494,15717138,10,2,0,6,5,2,1,0,8,5,0
4495,15657317,10,1,1,7,4,1,1,0,6,5,0
4496,15626948,7,1,1,6,5,1,1,0,8,6,0
4497,15758901,8,2,1,1,2,1,1,0,6,6,1
4498,15777759,3,1,0,2,8,1,1,1,3,5,0
4499,15773322,2,3,1,4,7,1,0,0,7,6,0
4500,15697318,9,3,0,9,5,1,0,0,2,5,0
4501,15678916,1,1,1,2,2,1,1,0,7,7,0
4502,15632118,7,2,0,5,10,1,1,0,8,6,1
4503,15788118,6,1,0,7,9,2,1,0,2,5,0
4504,15788930,9,2,0,7,8,1,1,0,10,6,0
4505,15628583,8,1,1,5,2,2,0,1,9,5,0
4506,15635177,3,2,1,3,2,1,1,1,4,7,0
4507,15587690,3,1,0,2,7,1,1,0,8,5,0
4508,15627630,4,1,1,1,2,2,1,0,5,6,0
4509,15610930,3,3,1,1,9,1,1,0,10,5,0
4510,15657747,4,3,1,9,8,2,0,1,1,6,0
4511,15568006,5,1,1,2,2,4,1,0,6,6,1
4512,15751748,6,1,0,2,9,1,0,0,8,6,1
4513,15722212,7,1,1,8,2,2,0,0,2,6,0
4514,15658670,6,1,1,8,2,2,1,0,5,6,0
4515,15761654,8,2,0,8,9,1,1,1,8,5,0
4516,15812210,1,3,1,8,7,4,1,1,1,5,1
4517,15787051,9,2,1,7,7,1,1,0,5,6,0
4518,15642991,10,2,1,7,2,2,1,0,2,5,0
4519,15713769,4,2,0,7,2,1,1,1,2,6,0
4520,15605826,5,3,0,10,7,3,1,0,8,6,1
4521,15648898,2,2,1,7,8,1,1,1,6,5,0
4522,15705309,5,2,0,5,2,2,0,0,6,6,0
4523,15734202,6,3,1,4,5,1,1,0,5,6,0
4524,15658852,6,1,0,8,2,2,1,1,7,6,0
4525,15612633,3,2,0,9,5,1,0,1,2,6,0
4526,15604818,10,1,0,9,10,1,1,0,10,5,0
4527,15593900,8,1,0,1,10,1,0,1,6,6,0
4528,15624995,8,2,1,6,10,1,1,1,3,5,0
4529,15570087,6,1,1,8,9,1,1,1,6,6,1
4530,15802617,7,3,0,7,7,2,1,0,4,6,0
4531,15656029,4,1,0,6,2,2,0,1,2,6,0
4532,15739194,2,2,0,0,10,2,1,0,2,6,0
4533,15607275,10,2,0,6,10,2,0,1,3,6,1
4534,15629475,6,1,0,2,2,2,1,0,8,6,0
4535,15635034,8,3,0,9,6,1,1,1,2,6,1
4536,15756333,5,1,1,7,2,2,1,1,6,6,0
4537,15777436,8,2,1,5,2,2,1,0,1,5,0
4538,15676835,8,2,0,1,2,2,1,0,9,5,0
4539,15574206,8,1,1,7,2,2,1,1,3,6,0
4540,15613017,3,3,0,1,10,1,1,0,2,5,0
4541,15815131,4,2,1,7,7,1,1,1,4,6,0
4542,15585455,5,1,0,9,2,2,0,0,2,5,0
4543,15692929,10,3,1,10,7,2,0,1,8,6,1
4544,15758081,6,2,0,8,9,1,1,1,6,6,0
4545,15667476,1,3,1,3,7,1,0,0,4,6,0
4546,15738248,6,1,1,5,2,2,1,0,8,6,0
4547,15672152,10,3,0,9,8,1,0,1,10,6,1
4548,15673372,5,1,1,1,2,1,1,1,3,6,1
4549,15587611,2,1,0,9,2,2,0,0,6,6,1
4550,15803415,3,1,1,3,10,2,1,0,5,6,0
4551,15715673,5,2,1,4,5,1,1,0,8,6,1
4552,15655648,4,1,1,2,2,2,1,0,7,5,0
4553,15763613,3,1,0,1,2,2,1,0,10,5,0
4554,15660385,3,1,0,7,2,2,1,0,5,6,0
4555,15733261,7,2,1,6,2,1,1,0,2,5,1
4556,15796231,7,1,1,1,6,1,1,1,1,3,0
4557,15624866,6,3,0,3,10,2,0,0,4,6,0
4558,15623730,10,1,0,1,2,1,0,1,5,5,0
4559,15668248,2,3,1,7,8,1,0,0,9,7,1
4560,15694518,4,2,1,0,2,2,1,0,6,6,0
4561,15638028,2,3,0,4,8,2,0,1,8,5,0
4562,15795895,6,3,0,1,7,2,1,0,2,6,0
4563,15694376,8,3,1,3,10,3,0,0,8,7,1
4564,15669204,5,3,0,4,5,2,1,0,4,4,0
4565,15773779,3,2,1,2,5,1,1,1,3,6,0
4566,15580682,5,1,1,4,5,2,1,1,2,6,0
4567,15768530,2,2,1,4,2,2,1,1,7,5,0
4568,15672875,3,3,0,8,4,1,1,1,7,5,0
4569,15617082,1,1,0,7,7,1,1,1,1,5,0
4570,15760514,10,3,1,9,7,2,1,1,3,6,0
4571,15761775,3,3,0,8,10,2,1,1,2,4,0
4572,15799964,6,3,1,7,9,1,1,0,10,5,0
4573,15693906,5,1,1,3,4,1,1,1,1,4,0
4574,15739514,6,1,1,9,2,2,1,1,5,5,0
4575,15756926,10,3,0,1,5,2,0,1,3,5,0
4576,15770984,7,2,1,7,8,2,0,1,6,6,0
4577,15703979,3,3,0,3,7,1,1,0,7,6,0
4578,15801821,7,1,0,1,2,2,0,0,3,6,0
4579,15711028,2,1,0,1,2,3,1,1,6,6,1
4580,15791842,1,1,1,6,4,1,1,1,6,5,0
4581,15746127,3,1,1,2,2,2,1,0,2,6,0
4582,15663625,1,1,0,4,2,2,0,0,1,6,0
4583,15604891,4,2,1,8,2,2,1,0,5,6,0
4584,15589666,3,1,1,9,9,1,1,1,8,6,0
4585,15627881,4,1,0,8,2,2,1,1,3,5,0
4586,15664895,4,1,1,0,2,2,1,1,6,5,0
4587,15676094,1,1,1,6,2,1,1,1,8,5,0
4588,15761720,1,1,0,6,10,1,1,0,1,6,0
4589,15611961,4,1,0,7,2,2,1,0,8,5,0
4590,15680167,5,1,1,6,4,1,1,1,6,7,0
4591,15762543,8,1,1,1,2,2,1,0,7,5,0
4592,15658475,10,1,0,8,9,1,1,0,5,6,1
4593,15779743,5,1,1,7,2,2,1,0,2,6,0
4594,15661532,5,1,1,1,10,2,0,0,2,5,0
4595,15782360,9,3,0,2,8,1,1,1,5,7,1
4596,15767908,3,1,0,6,8,2,0,0,3,6,0
4597,15677105,8,3,1,4,6,1,1,0,6,6,1
4598,15641474,5,1,0,9,9,1,1,0,2,6,0
4599,15624451,5,1,1,3,2,2,1,0,6,6,0
4600,15577985,3,1,1,5,7,2,1,1,1,5,0
4601,15571666,5,3,0,8,9,1,0,0,3,5,0
4602,15783691,8,2,1,1,7,1,1,0,7,5,0
4603,15671172,4,1,0,1,6,2,0,1,10,4,0
4604,15731760,7,1,0,5,2,1,0,1,5,5,0
4605,15585599,2,1,1,8,2,2,0,1,8,5,0
4606,15784958,10,1,1,10,2,4,1,1,3,6,1
4607,15734524,6,1,0,3,2,1,1,0,9,6,1
4608,15614103,10,3,0,8,7,1,0,1,3,6,1
4609,15794895,3,2,0,1,2,2,0,1,5,5,0
4610,15772381,3,3,0,8,5,1,1,0,5,6,0
4611,15710553,2,3,0,3,9,2,0,1,4,6,0
4612,15649292,9,1,1,7,4,1,0,0,9,6,1
4613,15792565,9,1,1,7,2,2,1,1,4,6,0
4614,15718245,8,1,0,1,2,2,1,1,7,5,0
4615,15703117,2,1,1,1,2,2,0,1,5,6,0
4616,15758136,9,1,0,3,9,1,0,1,9,6,0
4617,15799932,10,1,0,10,2,2,1,1,8,4,0
4618,15633516,2,1,0,1,2,1,0,1,9,6,0
4619,15622532,8,1,1,0,8,2,0,1,7,6,1
4620,15798960,7,1,0,2,6,1,0,1,2,5,0
4621,15698664,3,2,0,2,7,2,0,0,9,6,0
4622,15703614,2,2,0,5,8,1,1,0,4,6,0
4623,15699195,8,1,1,3,7,1,1,1,9,4,0
4624,15710543,5,1,0,1,8,1,1,1,9,6,1
4625,15695499,1,1,1,10,6,2,0,1,4,6,0
4626,15622321,1,1,1,3,2,1,1,1,5,5,0
4627,15715744,4,1,0,7,2,1,0,1,6,6,0
4628,15788151,5,2,0,1,8,2,1,1,9,5,0
4629,15687153,10,3,0,8,6,1,1,0,6,6,1
4630,15684958,1,3,0,2,8,2,1,1,5,6,0
4631,15706116,6,3,1,8,10,1,1,0,2,5,0
4632,15740557,9,1,1,5,2,2,1,0,6,6,0
4633,15707291,1,3,0,8,8,2,1,1,8,6,0
4634,15583353,4,2,1,3,2,1,1,0,2,6,1
4635,15761024,4,1,1,2,10,2,1,1,4,5,0
4636,15630709,4,3,1,2,4,2,0,0,1,5,0
4637,15639590,9,1,1,3,9,1,1,0,8,5,0
4638,15659399,1,3,0,7,9,2,1,0,3,6,0
4639,15567078,10,1,1,8,4,1,1,1,4,5,0
4640,15696373,7,1,1,9,2,2,0,0,6,6,1
4641,15786617,1,3,0,3,8,1,1,0,4,5,0
4642,15657449,1,3,0,3,9,1,1,0,9,5,0
4643,15672594,3,1,1,0,8,1,0,0,1,6,1
4644,15714240,8,2,0,5,2,2,0,0,8,7,0
4645,15782144,2,1,1,3,2,2,1,1,1,5,0
4646,15665008,10,3,1,8,4,2,1,1,2,5,0
4647,15581733,10,1,1,4,2,2,1,0,9,5,0
4648,15751392,7,2,1,4,2,2,1,0,7,6,1
4649,15785815,6,3,0,1,9,2,1,1,9,5,0
4650,15664214,6,1,0,2,9,2,1,0,4,5,0
4651,15579996,2,3,1,7,8,1,0,0,10,5,0
4652,15675252,8,2,1,3,5,2,1,1,7,6,0
4653,15579617,1,1,1,3,2,2,0,1,9,6,1
4654,15593976,3,3,1,5,6,4,0,0,10,5,1
4655,15716041,4,2,0,9,2,2,0,1,6,6,0
4656,15654489,10,1,1,8,9,1,1,1,1,6,0
4657,15736302,7,1,0,4,2,2,1,1,9,6,0
4658,15805909,7,2,0,8,10,1,0,0,2,5,0
4659,15572762,1,3,1,2,6,2,1,0,5,6,0
4660,15724632,2,1,1,0,2,2,0,1,9,6,0
4661,15670416,10,1,1,0,2,1,0,1,1,6,0
4662,15749528,5,2,0,6,2,2,0,1,9,6,0
4663,15578783,4,3,0,0,5,1,1,1,1,5,0
4664,15580719,7,1,1,10,2,2,1,1,4,4,0
4665,15656293,10,1,0,3,2,2,1,0,5,5,0
4666,15691875,10,3,1,5,7,1,1,0,5,6,0
4667,15596870,9,3,0,3,9,1,1,0,5,6,1
4668,15780770,1,1,0,7,9,1,1,1,9,5,0
4669,15751491,1,3,0,3,7,1,1,0,3,6,1
4670,15706200,5,3,0,2,9,2,1,0,8,6,0
4671,15808674,4,3,1,6,8,3,1,1,8,6,1
4672,15641411,9,1,1,1,7,1,1,1,6,4,0
4673,15764661,5,1,0,2,2,1,1,0,5,5,0
4674,15689492,10,3,0,1,10,2,0,1,7,6,0
4675,15602405,7,3,1,9,6,1,1,0,4,6,0
4676,15610271,7,2,1,3,6,1,1,0,2,6,0
4677,15791780,8,3,1,10,6,3,0,1,8,6,1
4678,15589147,3,2,0,8,8,1,1,1,5,7,0
4679,15756975,9,2,1,3,2,2,1,1,1,5,0
4680,15729582,6,3,0,3,5,1,0,0,6,6,0
4681,15742971,8,1,1,2,10,2,1,0,5,6,0
4682,15568046,10,1,0,7,6,1,1,0,10,4,0
4683,15694890,3,1,0,1,8,1,1,0,4,6,0
4684,15736963,4,1,0,1,2,2,1,1,8,6,0
4685,15646490,2,2,0,1,10,1,0,1,7,6,0
4686,15607314,2,2,0,2,9,1,1,0,1,6,1
4687,15576745,9,1,0,2,5,2,0,1,10,6,0
4688,15669606,7,1,0,5,2,2,1,0,7,5,0
4689,15737832,9,2,0,0,9,1,0,0,9,6,1
4690,15681990,1,3,0,6,7,2,1,0,3,4,0
4691,15758050,4,2,0,4,2,2,1,0,1,6,0
4692,15787848,4,2,0,9,7,2,0,0,6,5,0
4693,15713594,2,1,1,7,9,1,1,0,6,5,0
4694,15588186,1,2,0,7,6,1,1,0,2,6,0
4695,15786739,6,1,0,1,8,1,1,1,9,6,0
4696,15699467,5,2,1,0,2,1,0,0,5,6,0
4697,15680706,2,3,0,4,8,1,1,0,9,6,1
4698,15645717,8,1,0,2,2,2,1,1,2,7,0
4699,15748597,10,2,0,5,6,1,0,1,8,6,1
4700,15773709,10,2,0,0,2,2,0,1,10,5,0
4701,15629787,5,1,0,10,6,2,0,0,3,5,0
4702,15661007,6,1,0,0,4,1,0,0,10,5,0
4703,15686812,7,2,1,8,2,1,0,1,8,6,0
4704,15754113,3,1,1,0,2,2,1,1,8,5,0
4705,15749489,2,3,1,10,7,1,0,0,3,4,0
4706,15574352,10,1,0,4,10,1,1,1,8,6,0
4707,15701281,1,1,0,8,2,2,1,1,3,5,0
4708,15811985,2,2,0,6,2,2,0,0,3,6,0
4709,15713505,2,1,0,1,2,2,0,1,10,5,0
4710,15685653,3,3,1,3,10,2,1,0,7,6,0
4711,15758831,9,1,0,3,5,1,0,0,2,6,0
4712,15618774,1,1,0,3,2,1,1,0,6,6,1
4713,15764448,10,3,0,0,9,1,1,0,8,5,0
4714,15611024,3,1,1,9,5,1,0,1,5,4,0
4715,15738220,10,2,0,1,2,2,1,0,3,6,0
