,Link,Date,Headline,Content
484,https://www.investing.com/news/wall-street-continues-to-march-higher-on-bets-recession-will-be-shortlived-2195630,2020-06-08,Wall Street Continues March Higher on Bets Recession Will Be Short-Lived By Investing.com,"By Yasin Ebrahim 
Investing.com - Wall Street climbed on Monday as investor optimism over an economic recovery continued amid signs of ongoing progress to reopen the economy.
The Dow Jones Industrial Average rose 1.19%, or 322 points, the S&P 500 gained 0.82%, while the Nasdaq Composite added 0.81% to hit an intraday record high.
New York City, the epicenter of the pandemic, began to reopen on Monday, boosting hopes of a quicker economic recovery just as data showed the U.S. officially entered a recession in February, marking an end to its longest expansion on record.
""The unprecedented magnitude of the decline in employment and production, and its broad reach across the entire economy, warrants the designation of this episode as a recession, even if it turns out to be briefer than earlier contractions,"" The National Bureau of Economic Research said. 
Optimism on the economy has continued to galvanize cyclical sectors like energy, industrials and financials. 
Energy led the broader move higher, shrugging off a fall in oil prices after Saudi Arabia, UAE and Kuwait said they would end voluntary output cuts.
The announcement arrived as OPEC and its allies, collectively known as OPEC+, agreed on Saturday to extend production cuts (set in April) through July.
Tech, however, proved an exception to the rally as the pace of the reopening appears to have dented demand for stay-at-home stocks, with Netflix , and Peloton Interactive  under pressure.
Elsewhere, Tesla  jumped 6% on data showing demand for its Model 3 in China returned in May, triggering bullish commentary on Wall Street.
In May, Tesla sold 11,000 Model 3 vehicles according to initial reports, up from just under 4,000 sold in April."
485,https://www.investing.com/news/stock-market-news/nasdaq-tops-9900-en-route-to-record-close-2195789,2020-06-08,"Nasdaq Tops 9,900 En Route to Record Close By Investing.com","By Yasin Ebrahim
Investing.com – The Nasdaq closed at a record high on Monday, as optimism the economy will emerge from the recession sooner rather than later continued to underpin investor sentiment on risk.
The Nasdaq Composite rose 1.13%, to 9,924.75, closing above 9,900 for the first time ever. The Dow Jones Industrial Average rose 1.70%, or 461 points,  and the S&P 500 gained 1.21% to turn positive for the year.
The record day for the tech-heavy Nasdaq was helped by a turnaround in some FAANG stocks following intraday weakness as signs of progress on reopening the U.S. continued to drive expectations for a quicker economic recovery.
New York City, the epicenter of the pandemic, began to reopen on Monday, boosting hopes of a quicker economic recovery just as data showed the U.S. officially entered a recession in February, marking an end to its longest expansion on record.
""The unprecedented magnitude of the decline in employment and production, and its broad reach across the entire economy, warrants the designation of this episode as a recession, even if it turns out to be briefer than earlier contractions,"" The National Bureau of Economic Research said. 
Optimism on the economy has continued to galvanize cyclical sectors like energy, industrials and financials. 
Energy led the broader move higher, shrugging off a fall in oil prices after Saudi Arabia, UAE and Kuwait said they would end voluntary output cuts.
The announcement arrived as OPEC and its allies, collectively known as OPEC+, agreed on Saturday to extend production cuts (set in April) through July.
Elsewhere, Tesla  jumped 7% to close at a record high after data showed demand for its Model 3 in China returned in May, triggering bullish commentary on Wall Street.
In May, Tesla sold 11,000 Model 3 vehicles according to initial reports, up from just under 4,000 sold in April."
486,https://www.investing.com/news/general/nasdaq-hits-record-close-2195883,2020-06-08,Nasdaq hits record close By Reuters,"A new bull market is born. The Nasdaq closed at an all-time high Monday as Wall Street extended Friday s huge gains. Investors scooped up badly beaten shares and fed on energy stocks after major oil producers agreed to extend a deal on record output cuts.
The Nasdaq ended 1.1% higher. Its mercurial 44% climb from its spring lows confirmed that a new bull market began on March 23. The S&P 500 tacked on 1.2%, turning positive for the year. The Dow soared 1.7%.
But SMH Group CEO George Ball  says the party won t last:
""I think corporate earnings in 2021 are going to be much lower than anybody s predicting at this point. Lower earnings tend to coincide with lower multiples; therefore, I think that recent history aside, the next move of the market is much more probably down than up.""
Companies that had taken a pounding continued their resurgence, including shares of plane maker Boeing  and cruise operators Carnival  and Norwegian.
Investors took profits on high-flying stay-at-home stocks as the U.S. economy further reopened. They included Netflix  and workplace messaging platform Slack Technologies ."
487,https://www.investing.com/news/stock-market-news/can-the-us-endchinas-control-of-the-global-supply-chain-2195947,2020-06-08,Can the U.S. End China’s Control of the Global Supply Chain? By Bloomberg,"(Bloomberg) --
The trade war amplified calls in the U.S. and elsewhere for reducing dependence on China for strategic goods. Now, the pandemic has politicians vowing to take action.
The Trump administration has talked about bringing supply chains home from China, and even publicly floated the need for a group of friendly nations in Asia that could help produce essential goods. President Donald Trump last month even said the U.S. would “save $500 billion” if it cut off ties with China.
But interviews with nearly a dozen government officials and analysts in the Asia-Pacific region show that any broader effort to restructure supply chains is little more than wishful thinking so far. While governments are pushing to win investments, such as Taiwan Semiconductor Manufacturing Co.’s planned state-of-the-art semiconductor factory in the U.S., it won’t be simple to dismantle an entrenched system when many companies are struggling to survive.
More likely is that the virus will accelerate a change that was already driven by market forces as rising wages and costs in China over the past decade caused an exodus of lower-value manufacturing, much of it to Southeast Asia. That’s despite the desire from some in the Trump administration to start decoupling the world’s biggest economies as the U.S. and China spar over everything from the virus to 5G networks to Hong Kong.
“The rhetoric meets the reality, which is that many firms have supply chains set up the way they do for very sensible reasons,” said Deborah Elms of the Asian Trade Centre, which has seen an increase of companies looking for advice on reorganizing to increase competitiveness. “Coming out of Covid, it’s going to be even harder to move supply chains because your cash flow is low, your staff are working from home or coming slowly back into the office, and the business climate has shifted.”
While the world trade network mostly held up well amid rolling lockdowns as Covid-19 spread, the economic cost fueled calls among politicians for greater self-sufficiency and alternatives to China. U.S. Secretary of State Mike Pompeo, whose department announced an Economic Security Strategy last year, in April named Australia, New Zealand, Japan, India, and South Korea as countries that the U.S. has been talking to on supply chains.
A key plank of the State Department’s new Economic Security Strategy is expanding and diversifying supply chains that protect “people in the free world,” according to Keith Krach, a State Department official who leads efforts to develop international policies related to economic growth.
Krach said in April a so-called “Economic Prosperity Network” of like-minded allies would be built for critical products.
Industries would include pharmaceuticals, medical devices, semiconductors, automotive, aerospace, textiles and chemicals, among others.
But the idea right now appears to lack any firm foundation. The State Department doesn’t have jurisdiction over trade, and officials in other Asian countries said no formal talks were taking place. A person close to the administration said Krach is prone to pushing grand ideas publicly that haven’t yet become policy.
Still, other governments are moving on their own to shift production away from China -- especially since the Covid disruptions. This includes Taiwan and Japan, which were among the biggest investors in China’s manufacturing capacity in the early days.
“Many companies have already begun adopting a ‘China plus one’ manufacturing hub strategy since the U.S.-China trade war began in 2018, with Vietnam having been a clear beneficiary,” said Anwita Basu, head of Asia country risk research at Fitch Solutions. While the pandemic will give that another push, “shifts away from China will be slow as that country still boasts an annual manufacturing output that is so large that even a group of countries would struggle to absorb a fraction of it.”
In 2019, Taiwanese officials encouraged the island’s firms to build a “non-red supply chain” outside of China, passing a law that promised rent assistance, cheap finance, tax breaks and simplified administration for investments in Taiwan. The move helped the island’s economy weather the trade war last year and led to more than NT$1 trillion ($33.5 billion) pledged or invested domestically, and more overseas.
Japan recently started down the same path, with Prime Minister Shinzo Abe’s government budgeting about 220 billion yen ($2 billion) for companies shifting production back home and 23.5 billion yen for those seeking to move production to other countries.
“Everyone agrees we really have to reconsider the sustainability of supply chains,” Hiroaki Nakanishi, chairman of Hitachi  Ltd. and head of Japan’s biggest business lobby Keidanren, said on television last month. “It’s unrealistic to suddenly return all production to Japan. But if we are totally reliant on one specific country and they have a lockdown, there will be huge consequences.”
For all that, China retains some key advantages. Last year 38% of Taiwan’s $11 billion of overseas investment still went to the mainland, as did 10% of Japan’s -- despite increased investments in Southeast Asia over the past few decades due to periodic bouts of anti-Japanese rioting in China.
Young Liu, chairman of Taiwan-based Hon Hai Precision Industry, whose Foxconn unit manufactures iPhone in plants in China, said in mid-May that it’s difficult to move assembly of mobile devices to the U.S due to the sheer number of workers needed.
“China remains unmatched as a manufacturing site given its numbers of skilled workers, deep supplier networks and the government’s credible public support for manufacturers and provision of reliable infrastructure,” wrote Gavekal analyst Dan Wang in a report in April.
Even if companies find economic alternatives to Chinese factories, or bow to political pressure to increase production in their home markets, there’s another reason why production inside China continues to make sense: the vast and growing Chinese domestic market.
Tesla  Inc. is now producing cars there for what is now the world’s largest auto market, and last month Chinese Premier Li Keqiang sent Honeywell International Inc . a letter welcoming its new investment in Wuhan, the city where the coronavirus outbreak started. He and other Chinese officials have touted continued economic cooperation with the U.S. and vowed to implement a “phase one” trade deal with the U.S. reached in January.
‘Unrealistic and Insensible’
“The formation and development of global industrial and supply chains are determined by market forces and companies’ choices,” Chinese foreign ministry spokesman Geng Shuang said in March. “As such, it is unrealistic and insensible to try to sever them or even trumpet ‘shifting’ or ‘decoupling’ theories as they run counter to economic law.”
For all the talk of dependence on China, the pandemic showed that other nations could quickly adapt to meet the need for critical supplies when China’s lockdown halted deliveries of protective clothing, ventilators and medical supplies. Vietnam rapidly ramped up production of face masks, exporting more than 415 million in four months, while the U.S. pushed automakers and other manufacturers to retool plants to make respirators and other critical supplies.
Over the long term, however, there are questions of whether those models are sustainable -- and who will pay for new plants outside China.
A May 14 executive order from Trump allows the U.S. International Development Finance Corp., America’s development bank for emerging markets, to partner with the Department of Defense in the U.S. to lend money to American companies looking to build out supply chains for critical goods such as ventilators and generic drugs.
Trillions of Dollars
But with governments already having to fund trillions of dollars in bailout packages for existing businesses and companies going bust in droves, finding the extra capital to restructure global supply chains is a tall order. Andrew Hastie, an Australian lawmaker and chair of the nation’s security and intelligence committee, called in a recent essay for “time limited tax incentives” to build national self-reliance in key pharmaceuticals, medical supplies and other critical goods.
In the end, the biggest force diluting China’s position in the global supply chain will likely be the long, slow evolution of global trade, as companies see opportunities that arise from new markets, new technologies and changing patterns of wealth. Why would a firm “say to their staff and their shareholders we have opted for political reasons to change the way that we do things,” said Elms, whose organization helps governments formulate trade policy.
“The numbers have to make sense,” she said. “The structure that you have is based on millions of individual company decisions. It’s not so easy to wave a wand and say: Make it so!”"
488,https://www.investing.com/news/technology-news/dutch-study-shows-hyperloop-may-be-substitute-to-shorthaul-flights-2197562,2020-06-10,Dutch study shows hyperloop may be substitute to short-haul flights By Reuters,"By Matthew Green
LONDON (Reuters) - Passenger-packed pods speeding through vacuum tubes linking Amsterdam s Schiphol airport to European cities could prove a viable low-carbon alternative to short-haul flights, according to a study published on Wednesday.
Although hyperloop technology, which uses magnetic levitation to allow near-silent travel at airline speeds, has not yet proven feasible in large-scale operations, the airport said it was seriously exploring it as a potential form of sustainable transport.
""We are genuinely interested in where hyperloop could go,"" said Hassan Charaf, head of innovation at Royal Schiphol Group, which owns and operates the airport, one of Europe s busiest.
The airport conducted the study in partnership with Dutch company Hardt Hyperloop and it assessed how the system could potentially ease air travel congestion in the coming decades. 
Although hurdles remain to realising the company s vision of a Europe-wide hyperloop network powered by renewable energy, the founders hope climate commitments in the European Union s Green Deal will spur greater investment. 
""Hyperloop really has the potential to be the sustainable alternative to aviation,"" Tim Houter, Hardt s chief executive and a co-founder, told Reuters.
Hardt said it has also signed an agreement with a major European railway manager, which it declined to name, to jointly explore potential routes. 
Founded in early 2017, and backed by investors including the Dutch national railway and Koolen Industries, a Dutch clean energy conglomerate, Hardt Hyperloop says it has since established Europe s first full-scale hyperloop test facility. 

Popularized by Tesla  founder Elon Musk, hyperloop technology is also drawing growing interest in parts of China, the United States and the United Arab Emirates."
489,https://www.investing.com/news/stock-market-news/tesla-shares-top-1000-2197855,2020-06-10,"Tesla Shares Top $1,000 By Investing.com","By Kim Khan 
Investing.com - Shares of Tesla  crossed the $1,000 mark Wednesday as the stock continued to push into record territory.
Tesla was at $996.50 in morning trading after hitting an intraday high of $1,004.82.
The stock is up nearly 140% year to date.
CEO Elon Musk said today that it is time to bring its Semi commercial truck to “volume production”, as the U.S. electric vehicle maker ramps up vehicle production after a brief virus-related shutdown.
“Production of the battery and powertrain will take place at Giga Nevada,” Musk said in an email seen by Reuters.
The company said Monday it sold 11,905 Model 3 vehicles in China for May, more than triple its sales the month before."
490,https://www.investing.com/news/stock-market-news/tesla-to-start-volume-production-of-semi-trucks-memo-2197647,2020-06-10,"Tesla shares surge past $1,000 as Musk revs up the Semi By Reuters","By Yilei Sun and Brenda Goh
SHANGHAI (Reuters) - Tesla Inc s  stock jumped above $1,000 a share on Wednesday after Chief Executive Elon Musk told his staff it was time to bring the Tesla Semi commercial truck to ""volume production."" 
Musk, in an email seen by Reuters on Wednesday, did not specify a time frame for ramping up production of the Semi. Musk on Wednesday tweeted ""Yes"" to a question on Twitter about whether the report of the leaked Semi truck production email was accurate. 
Tesla s shares rose about 6% to hit $1,000 on Wednesday after Reuters reported Musk s email, making the Silicon Valley company the second-most valuable automaker in the world, behind Japan s Toyota Motor Corp (T:7203). Tesla s share surge could position Musk for another payout from a stock compensation plan tied to the company s market capitalization.
The stock also got a boost from a bullish call by Wedbush, which lifted its target price for the automaker to $1,000 and said Tesla could have ""more room to run."" 
Investors also are anticipating Musk will unveil new ""million-mile"" battery technology that could deliver longer life, lower costs and better range for future Tesla vehicles.
""Production of the battery and powertrain will take place at Giga Nevada,"" Musk wrote. Most of the other work will probably take place in other states, he wrote, without stating where.
Musk has said Tesla is scouting other U.S. states for a site to build a new factory, hinting that Texas could be a candidate. Oklahoma and other states are campaigning for the investment.
When Musk unveiled the prototype of the futuristic, battery-powered Semi in 2017, he said the Class 8 truck would go into production by 2019. More recently, he said the Semi would go into volume production by 2021.
Musk s Tuesday message coincides with a surge in the share price of rival clean truck maker  Nikola Corp  . 
Nikola, an electric and fuel cell truck startup, earlier this month began trading on the NASDAQ after it merged with special purpose acquisition company VectoIQ. 
Shares in Nikola have more than doubled in price over the past week as the company s CEO has used Twitter and interviews to promote plans to launch an electric pickup truck to Tesla s forthcoming Cybertruck.
Nikola and CNH Industrial  s IVECO commercial truck operation last year formed a joint venture to build a battery electric and fuel cell truck line called the Nikola Tre. IVECO has said orders are strong for the electric version of the truck, due out next year.

Nikola on Wednesday said it had hired a former Tesla executive, Mark Duchesne, to lead its manufacturing and a former  Caterpillar   executive, Pablo Koziner, to head its hydrogen fueling and battery recharging business."
491,https://www.investing.com/news/stock-market-news/wall-street-slips-but-gains-in-tech-keep-lid-on-losses-fomc-eyed-2198106,2020-06-10,Wall Street Swings Wildly as Fed Signals Low Rates Here to Stay By Investing.com,"By Yasin Ebrahim
Investing.com - Wall Street slipped Wednesday, as traders continue to unwind their bets on stocks tied to the progress of the economic reopening even as the Federal Reserve signaled low rates would continue for some time.    
The Dow Jones Industrial Average fell 0.60%, or 164 points, the S&P 500 slipped 0.13%, while the Nasdaq Composite added 0.94%.
The Federal Open Market Committee left its benchmark rate unchanged in the range of 0% to 0.25%. The central bank forecasts that low rates will remain through 2022 and pledged to persist with its bond-buying program to ensure an eventual economic recovery will be robust.  
Energy and financials led the broader market decline as a jump in Covid-19 infections amid easing restrictions nationwide prompted investors to pull some of their bullish bets financials and energy.
 Chevron   down 2.7%,  Exxon Mobil   down 4.4%, and Occidental Petroleum  down nearly 7.8% were among the notable decliners in energy.
In Texas, the number of new cases reported each day has increased from an average of about 1,081 during the week ending May. 24 to about 1,527 in the past week.
Energy was also hurt by a fall in oil prices as data showing an unexpected rise in U.S. weekly crude inventories sparked renewed concerns about crude demand.
Oil inventories climbed 5.7 million barrels for the week ended June 5, the EIA said, confounding estimates for a draw of 1.7 million barrels.
Technology, however, defied the broader market sell-off, with Apple and Nvidia  leading the gains, with the latter up nearly 4%.
Apple  rose 2.7% as  Deutsche Bank  (DE:DBKGn) raised its price target on the stock to $350 from $320.
In other news, Tesla  surged to all-time highs after Wedbush Securities hiked its price target on the stock to $1,000 from $800."
492,https://www.investing.com/news/stock-market-news/nasdaq-closes-above-10k-for-first-time-ever-as-tech-surges-2198329,2020-06-10,Nasdaq Closes Above 10K for First Time Ever as Tech Surges By Investing.com,"By Yasin Ebrahim
Investing.com - The tech-heavy Nasdaq surged to a record close Wednesday, as investors continued to back growth in the wake of Fed s unchanged decision on rates and commitment to stick with stimulus measures.   
{169|Dow Jones Industrial Average}} fell 0.91%, or 247 points, the S&P 500 slipped 0.52%, while the Nasdaq Composite added 0.67%.
The Federal Open Market Committee left its benchmark rate unchanged in the range of 0% to 0.25%. The central bank forecasts that low rates will remain through 2022 and pledged to persist with its bond-buying program to ensure an eventual economic recovery will be robust.  
""The committee expects to maintain this target range until it is confident that the economy has weathered recent events and is on track to achieve its maximum employment and price stability goals,"" the Fed said.
Against the backdrop of lower for longer rates, investors continue to opt for growth, pushing tech stocks to record high despite some concerns about frothy valuations in the sector.  
Apple and Nvidia  led the gains broader tech sector higher, with the latter ending the day up 4%.
Apple  rose about 3% as  Deutsche Bank  (DE:DBKGn) raised its price target on the stock to $350 from $320.
In other news, Tesla  surged 8% to close at fresh all-time highs after Wedbush Securities hiked its price target on the stock to $1,000 from $800.
The demand for Model 3 is shaping up to be stronger than expected in China heading into summer, and the easing lockdowns in the U.S. and Europe, Wedbush said. With potentially ""game changing battery developments on the horizon,"" Tesla has further room to run, it added. 
But a slump in energy and financials offset the gains in tech, pressuring the broader market lower as a jump in Covid-19 infections amid easing restrictions nationwide prompted investors to pull some of their bullish bets financials and energy.
 Chevron   down 3.9%,  Exxon Mobil   down 5.4%, and Occidental Petroleum  down 10.4%, were among the notable decliners in energy.
In Texas, the number of new cases reported each day has increased from an average of about 1,081 during the week ending May. 24 to about 1,527 in the past week.
Energy was also hurt by a fall in oil prices as data showing an unexpected rise in U.S. weekly crude inventories sparked renewed concerns about crude demand."
493,https://www.investing.com/news/stock-market-news/nikola-in-talks-with-automakers-for-badger-pickup-truck-production-founder-2198384,2020-06-10,Nikola in talks with automakers for Badger pickup truck production: founder By Reuters,"By Ankit Ajmera
(Reuters) -  Nikola Corp  , a maker of hydrogen-fueled vehicles, is in the process of picking a partner to produce its Badger pickup truck, while also aiming to start deliveries of its electric commercial big rigs next year, founder Trevor Milton said on Wednesday.
Nikola shares have nearly doubled since their debut on the Nasdaq last week, getting a bump on Monday after Milton tweeted that the company would open reservations for Badger on June 29.
""There are three (automakers) in the running right now for a joint venture on Badger, and we will announce who that is in the next few months,"" Milton, who is also the company s executive chairman, told Reuters.
The production of Badger, which will compete with electric car maker Tesla Inc s  Cybertruck, is set to start in 2022 or earlier, Milton said. The pickup truck will be available in both electric and fuel-cell versions.
Nikola claims Badger has a range of 600 miles, compared with Cybertruck s range of more than 500 miles.
Milton also said deliveries of its electric commercial trucks, built in partnership with CNH Industrial , an Italian-American maker of Iveco trucks, would start in the second half of 2021.
""We are already building prototypes right now on the line in our factory in Ulm, Germany,"" he said.
Nikola s Ulm factory has a capacity to produce 35,000 trucks a year, Milton said. The company will break ground this year for one more factory in Arizona that will produce 35,000 commercial trucks annually.
Nikola is planning to start deliveries of its hydrogen fuel-cell version of the commercial truck, which has a range of up to 750 miles, by the end of 2022.

The rise in Nikola shares this week coincides with Tesla CEO Elon Musk telling his staff on Wednesday that it was time to bring the Tesla Semi commercial truck to ""volume production."""
494,https://www.investing.com/news/cryptocurrency-news/tesla-stock-soars-above-1000-surpassing-bitcoins-market-cap-2198572,2020-06-11,"Tesla Stock Soars Above $1,000, Surpassing Bitcoin’s Market Cap By Cointelegraph","Today the value of Tesla  stock set a new record high at $1,027, bringing the market capitalization to $188 billion, and also surpassing the total market cap of Bitcoin (BTC), which hovers at $181 billion.
While the value of Tesla stock and Bitcoin price are not interconnected, there is a symbolic comparison between the two as the same investor FOMO which drove several Bitcoin rallies in the past appears to be present in the stock market."
495,https://www.investing.com/news/stock-market-news/cboe-revives-mini-vix-product-on-rising-interest-in-volatility-2198678,2020-06-11,Cboe Revives Mini VIX Product on Rising Interest in Volatility By Bloomberg,"(Bloomberg) -- Cboe Global Markets  Inc. is looking to cater to smaller-scale traders who have embraced options in recent months as volatility increased.
The Chicago-based firm’s Cboe Futures Exchange is planning to relaunch mini futures on the Cboe Volatility Index, or VIX, which it had offered from 2009 to 2014, according to a filing with the Commodity Futures Trading Commission dated June 9. It aims to debut the VXM product later this year, pending regulatory approval. Commodity Trading Advisors, “sophisticated” retail investors and proprietary-trading firms could be among potential users, according to the filing.
“Volatility trading and customer demands have evolved and volatility as a tradeable asset class has matured,” Matt McFarland, vice president and head of futures at Cboe Futures Exchange, said via email. “The volatility strategies of smaller, sophisticated market participants has developed to now include seeking direct access to VIX futures.”
Retail investors have been making their mark not just on the overall investing landscape, but in options in particular. Smaller options traders have accounted for a large portion of “stunning” speculative fervor in U.S. trading, Sundial Capital Markets said recently. That’s on top of evidence that retail buyers are behind the rally in beaten-down shares that’s been dominating the rally lately.
Read more about the surge in options trading driven by speculation on stocks like Tesla  earlier this year.
The size of Mini VIX futures contracts is a tenth that of VIX futures -- $100 rather than $1,000.
©2020 Bloomberg L.P."
496,https://www.investing.com/news/stock-market-news/tesla-wins-china-approval-to-build-model-3-vehicles-with-lfp-batteries-ministry-2198701,2020-06-11,Tesla wins China approval to build Model 3 vehicles with LFP batteries: ministry By Reuters,"BEIJING (Reuters) - Tesla Inc  has received government approval to build Model 3 vehicles in China equipped with lithium iron phosphate (LFP) batteries, a document on Ministry of Industry and Information Technology website showed.
Reuters exclusively reported in February that Tesla was in advanced talks to use LFP batteries from CATL (SZ:300750) that contain no cobalt - one of the most expensive metals in electric vehicle (EV) batteries - in cars made at its plant in China.
The document does not provide the name of the battery maker. Tesla did not immediately respond to a request for comment.
"
497,https://www.investing.com/news/stock-market-news/us-auto-suppliers-cheer-as-carmakers-relaunch-but-longterm-worries-remain-2199364,2020-06-11,"U.S. auto suppliers cheer as carmakers relaunch, but long-term worries remain By Reuters","By Ben Klayman
DETROIT (Reuters) - Auto parts suppliers across North America said they are encouraged as major automakers accelerate production after coronavirus pandemic shutdowns, but are holding back on hiring and investment because of longer-term uncertainty.
U.S. automakers reopened most assembly plants in late May after states began loosening restrictions, and stronger-than-expected retail auto sales in May have automakers ramping up production of the highly profitable trucks and SUVs consumers are buying. [nL1N2DF0VG] 
However, several auto suppliers interviewed by Reuters worry about demand heading into 2021. U.S. and global auto sales are not expected to recover to pre-COVID-19 crisis levels until 2022 or 2023, Bank of America  analyst John Murphy said during a presentation on Thursday.
Andreas Weller, CEO of aluminum parts maker Aludyne, sees very strong orders for July, but he laid off more than 10% of his workers because the days of Americans buying 17 million new vehicles a year will not return any time soon. 
""What s the market going to look like for the rest of the year, going into next year? That s a bigger unknown,"" he said.
 Magna International Inc   CEO Don Walker said orders from automakers were good and the ""big unknown"" was how consumers respond.
""I ll be surprised if anybody moves to shut part of the auto industry production down again,"" he said at a  Deutsche Bank  (DE:DBKGn) conference on Thursday. 
HIRING FREEZES 
Other concerns include the potential for smaller parts makers to fail and bring production to a halt, and the possibility of another COVID-19 outbreak in the fall.
""We don t know what the world is going to be,"" said Joe Perkins, chief executive of engineering and machining firm Busche Performance Group, which counts General Motors Co  and  Ford Motor Co   among its customers. ""I m very hesitant to predict where the market goes through the balance of 2020 and 2021.""
Most of the 11 supplier executives contacted by Reuters said they are closely watching spending, in some cases laying off or slowly recalling furloughed workers, implementing hiring freezes and delaying capital spending.
In the short term, suppliers said they welcome the accelerating pace of production as automakers try to restock depleted showrooms. Ford said on Wednesday it expected its U.S. assembly plants to regain pre-COVID-19 operating levels by early July. [nL1N2DN0W7]
""They re basically ramping up to full production ... quicker than we thought,"" said John Dunn, Americas CEO for Clean Energy Systems, a  Plastic Omnium   unit that makes fuel and emissions-reduction systems.
The happiest suppliers are those building pickup trucks and SUVs as demand continues to shift from sedans, said Pierre Labat, vice president of global auto for aluminum provider Novelis Inc, which is owned by India s  Hindalco Industries  Ltd .
Some product-development plans have been delayed by the outbreak, or canceled in some cases like the electric vehicle Ford s Lincoln brand was going to build with Rivian. Bob Roth, co-owner of RoMan Manufacturing, which builds tooling and equipment, lost that job.
""I would be hard-pressed to place my bet at the moment, which puts me in the cautious camp,"" Roth said. ""We ve just got to get through the next six-to-18 months.""
The pressure on automakers to reduce CO2 emissions through electrification is a bright spot for some suppliers.

""Automakers realize this isn t a game of poker,"" said Andrew Storm, CEO of Eckhart Inc, which builds robots and automated tools for GM, Tesla Inc  and others. ""Either they commit the capital or the disruptive forces of innovation obliterate their long-term existence into the bin of history."""
498,https://www.investing.com/news/technology-news/intel-chip-executive-jim-keller-departs-company-2199746,2020-06-11,Intel chip executive Jim Keller departs company By Reuters,"(Reuters) - Jim Keller, a prominent chip executive who helped design chips at Apple Inc  and Tesla  Inc before joining  Intel Corp   two years ago, left the Santa Clara, California-based chipmaker effective June 11, Intel said in a news post.
Intel said Keller resigned for ""personal reasons"" but has agreed to become a consultant to the company for six months."
